X,Y,fid,ObjectID,Rodzaj_inw,Możliwoś,Powierzchn,Pojemnoś_,Subiektywn,Rodzaj_obi,Przeznacze,Województ,Powiat,Adres,x,y,ObjectId2,Gmina,Miejscowosc
2127045.76703012,6591177.36841744,23997,59418,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,387,258,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Stanisława Wodzickiego 107, 42-218, Częstochowa, Śląskie, POL",19.1075772254489,50.8294312671212,165622,,
2129884.17179511,6593518.12266779,23998,40470,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,557,371,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Witosa 5A",19.133075049278,50.8427109090575,165623,,
2127954.31126408,6590421.25857547,23999,59601,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,358,239,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"aleja Armii Krajowej 33A, 42-218, Częstochowa, Śląskie, POL",19.1157388171655,50.8251408731086,165697,,
2130167.43702604,6593068.5916696,24000,40557,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,439,293,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Pużaka 1",19.135619664142,50.8401609085656,165698,,
2127229.55975284,6591655.11880067,24001,59769,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,818,545,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Obrońców Westerplatte 33, 42-218, Częstochowa, Woj. Śląskie, POL",19.1092282635682,50.8321419628029,165699,,
2127839.18290764,6590708.27421454,24002,59828,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,324,216,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Konstantego Ildefonsa Gałczyńskiego 3, 42-218, Częstochowa, Śląskie, POL",19.1147046015433,50.8267695323547,165700,,
2129814.27536013,6593509.14961594,24003,40581,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,341,227,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Fieldorfa Nila 13",19.1324471589195,50.8426600100673,165701,,
2127279.62609591,6591678.66949081,24004,59854,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,818,545,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Obrońców Westerplatte 31, 42-218, Częstochowa, Woj. Śląskie, POL",19.1096780171802,50.8322755823903,165702,,
2130318.96447967,6593068.93495062,24005,40610,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,1028,685,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Pużaka 3",19.1369808584176,50.8401628559078,165703,,
2127438.60998694,6587798.72495983,24006,238091,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,200,133,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Jerzego Waszyngtona 28, 42-217, Częstochowa, Śląskie, POL",19.1111061937726,50.8102567751476,165704,,
2127752.96919682,6590666.45505351,24007,60062,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,832,555,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Zofii Nałkowskiej 4, 42-218, Częstochowa, Śląskie, POL",19.113930130602,50.8265322346639,165705,,
2129772.39299391,6593411.80470665,24008,40670,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,341,227,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Fieldorfa Nila 3",19.1320709232224,50.8421078245133,165706,,
2127346.88668701,6591696.98605996,24009,60202,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,818,545,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Obrońców Westerplatte 29, 42-218, Częstochowa, Woj. Śląskie, POL",19.1102822293502,50.8323795048728,165708,,
2130056.30585195,6593056.13002529,24010,40726,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,439,293,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Pużaka 2",19.1346213558197,50.8400902169078,165709,,
2127806.65477797,6590576.16211016,24011,60217,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,729,486,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Zofii Nałkowskiej 3, 42-218, Częstochowa, Śląskie, POL",19.1144123963828,50.8260198743379,165711,,
2125603.19706705,6580025.06447657,24012,238204,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,250,167,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Żyzna 58A, 42-202, Częstochowa, Śląskie, POL",19.0946183989865,50.7661097617618,165712,,
2129707.38606356,6593353.34381559,24013,40805,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,341,227,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Fieldorfa Nila 1",19.1314869560313,50.8417762040363,165713,,
2127399.00110964,6591720.52898335,24014,60286,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,818,545,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Obrońców Westerplatte 25, 42-218, Częstochowa, Woj. Śląskie, POL",19.1107503811739,50.8325130797142,165714,,
2125597.44601457,6579952.83248168,24015,238208,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,250,167,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Żyzna 58 B, 42-202, Częstochowa, Śląskie, POL",19.0945667364031,50.7656993570888,165716,,
2130466.76614545,6592888.86095827,24016,40810,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,815,543,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Kukuczki 6",19.1383085833715,50.8391413327525,165717,,
2127693.52844623,6590563.16368276,24017,60336,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,514,343,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Zofii Nałkowskiej 7, 42-218, Częstochowa, Śląskie, POL",19.1133961652544,50.8259461153036,165718,,
2127573.40182945,6591783.74966882,24018,60476,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,934,623,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Obrońców Westerplatte 17, 42-218, Częstochowa, Woj. Śląskie, POL",19.1123170494956,50.8328717712991,165719,,
2129649.84078051,6593410.19735236,24019,40877,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,341,227,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Fieldorfa Nila 5",19.1309700179584,50.8420987067981,165720,,
2127587.67112289,6590546.1445016,24020,60537,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,570,380,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Zofii Nałkowskiej 11, 42-218, Częstochowa, Śląskie, POL",19.1124452327395,50.8258495404935,165721,,
2125562.798561,6579705.78916078,24021,238220,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,250,167,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Żyzna 58F, 42-202, Częstochowa, Śląskie, POL",19.0942554930321,50.7642956896551,165722,,
2130051.0948242,6592982.16258233,24022,40886,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,439,293,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Pużaka 4",19.134574544361,50.8396706166922,165723,,
2127627.54505537,6591805.04032056,24023,60591,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,934,623,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Obrońców Westerplatte 15, 42-218, Częstochowa, Woj. Śląskie, POL",19.1128034263693,50.8329925662309,165724,,
2125571.0146352,6579604.77182049,24024,238225,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,250,167,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Żyzna 58G, 42-202, Częstochowa, Śląskie, POL",19.0943292992824,50.7637217103748,165725,,
2130311.30571554,6592879.79363263,24025,41015,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,1259,839,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Pużaka 11",19.1369120585688,50.8390898950659,165726,,
2127702.0588712,6591860.63890667,24026,60702,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,934,623,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Obrońców Westerplatte 13, 42-218, Częstochowa, Woj. Śląskie, POL",19.1134727953657,50.8333080096525,165727,,
2127270.68341987,6585810.62363987,24027,238266,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,120,80,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Seweryna Goszczyńskiego 9/11, 42-217, Częstochowa, Śląskie, POL",19.1095976837545,50.7989702141503,165728,,
2129734.65345414,6593487.58748736,24028,41062,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,341,227,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Fieldorfa Nila 11",19.1317319031685,50.8425377002192,165730,,
2127737.20833718,6590728.18249097,24029,60740,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,832,555,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Zofii Nałkowskiej 8, 42-218, Częstochowa, Śląskie, POL",19.1137885483909,50.8268824989993,165731,,
2127348.6492535,6586141.02816424,24030,238310,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,120,80,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Krasińskiego 1, 42-217, Częstochowa, Śląskie, POL",19.1102980627544,50.8008461277929,165732,,
2130438.69161753,6592814.39164637,24031,41121,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,815,543,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Kukuczki 8",19.1380563855962,50.8387188769471,165734,,
2130079.22059881,6593309.22833502,24032,41159,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,1736,1157,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Witosa 1",19.1348272024931,50.8415259566031,165735,,
2129665.78952712,6593499.88120605,24033,41170,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,341,227,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Fieldorfa Nila 9",19.1311132879868,50.8426074356216,165736,,
2130260.05880808,6592811.78578384,24034,41240,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,1076,717,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Pużaka 13",19.1364516997665,50.8387040941207,165737,,
2129594.59043977,6593475.33650758,24035,41296,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,341,227,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Fieldorfa Nila 7",19.130473695703,50.8424682071471,165738,,
2130252.45070286,6593248.68925427,24036,41401,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,1427,951,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Witosa 2",19.1363833549945,50.8411825432311,165739,,
2130444.98092316,6592741.93582685,24037,41407,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,488,325,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Kukuczki 12",19.13811288339,50.8383078397806,165740,,
2129607.97998288,6593587.5276045,24038,41456,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,1412,941,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Fieldorfa Nila 15",19.1305939760152,50.8431046016855,165741,,
2130335.8007993,6592737.42338918,24039,41503,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,722,481,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Pużaka 15",19.1371321016501,50.8382822408945,165742,,
2129522.91517318,6593662.06906917,24040,41527,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,1412,941,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Fieldorfa Nila 17",19.1298298258283,50.8435274270597,165743,,
2130203.51260649,6593326.0575971,24041,41553,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,1427,951,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Witosa 4",19.135943736595,50.8416214216546,165744,,
2129477.3907276,6593734.27824194,24042,41631,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,1412,941,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Starzyńskiego 4",19.1294208727756,50.8439370192011,165745,,
2130477.89756386,6592683.15385868,24043,41651,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,537,358,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Kukuczki 14",19.1384085786044,50.8379743708262,165746,,
2129421.81090667,6593790.44448881,24044,41691,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,1412,941,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Starzyńskiego 2",19.1289215907493,50.8442556085564,165747,,
2130074.00634293,6593501.87779168,24045,41699,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,597,398,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Witosa 3",19.1347803620356,50.8426187611273,165748,,
2130517.80646884,6592544.670697,24046,41754,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,980,653,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Kukuczki 16",19.1387670863976,50.8371887491418,165749,,
2129475.7547448,6593847.54827173,24047,41765,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,1585,1057,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Starzyńskiego 1",19.1294061764921,50.8445795136264,165750,,
2129553.84019704,6593864.26717074,24048,41848,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,1203,802,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Starzyńskiego 5",19.1301076300442,50.8446743464304,165751,,
2130445.33047273,6592572.95020082,24049,41859,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,1416,944,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Kukuczki 18",19.1381160234472,50.8373491812115,165752,,
2130039.92648921,6593591.49367379,24050,41912,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,596,397,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Witosa 5",19.1344742175008,50.8431270987203,165753,,
2129553.39232383,6593872.92605285,24051,41913,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,1585,1057,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Starzyńskiego 5, 42-224 Częstochowa",19.1301036067307,50.8447234611958,165754,,
2130502.18384661,6592433.51029542,24052,41937,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,642,428,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Kukuczki 20",19.1386267459943,50.83655812123,165755,,
2129742.78041917,6593935.71123034,24053,42008,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,1203,802,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Starzyńskiego 13",19.1318049089375,50.8450795886766,165756,,
2130512.96704827,6592363.87512981,24054,42033,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,642,428,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Kukuczki 22",19.1387236131429,50.8361630672267,165757,,
2129722.31828089,6594010.81611873,24055,42055,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,1549,1033,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Starzyńskiego 15",19.1316210944218,50.84550559194,165758,,
2130201.50156731,6593550.91415704,24056,42069,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,1136,757,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Witosa 8",19.1359256711227,50.8428969159458,165759,,
2129739.11850806,6594093.48205073,24057,42144,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,1549,1033,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Starzyńskiego 17",19.1317720134303,50.8459744777849,165760,,
2130512.53604086,6592294.80319871,24058,42155,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,642,428,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Kukuczki 24",19.1387197413375,50.83577120526,165761,,
2130277.33529178,6593552.1919492,24059,42165,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,1136,757,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Kosmowskiej 4",19.1366068970601,50.8429041640964,165762,,
2129831.85749605,6594173.23732903,24060,42183,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,1549,1033,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,Częstochowa ul. Starzyńskiego 19,19.1326051019337,50.8464268497708,165763,,
2129637.96571472,6594121.23626848,24061,42244,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,341,227,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Sosabowskiego 13",19.1308633424274,50.8461319002221,165764,,
2130311.69281793,6593738.52314483,24062,42261,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,1522,1015,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Kosmowskiej 6",19.1369155359688,50.8439610974548,165765,,
2130291.43732488,6592518.87964374,24063,42276,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,281,187,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Pużaka 14",19.1367335777788,50.8370424337864,165766,,
2130265.33520721,6592584.99684266,24064,42343,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,281,187,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Pużaka 12",19.1364990984663,50.8374175226845,165767,,
2130245.60224441,6592648.43341514,24065,42401,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,281,187,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Pużaka 10",19.1363218342455,50.8377774013104,165768,,
2130102.66091735,6593689.50130082,24066,42413,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,595,397,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Kosmowskiej 3",19.1350377704572,50.8436830313501,165769,,
2130196.47553233,6592723.88656872,24067,42563,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,910,607,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Pużaka 8",19.1358805214823,50.8382054469462,165770,,
2129837.97273637,6593669.34265624,24068,42573,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,1504,1003,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Starzyńskiego 8",19.1326600360722,50.8435686851956,165771,,
2130392.62180641,6593839.43964443,24069,42683,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,1278,852,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Sosabowskiego 9",19.1376425334416,50.8445335198667,165772,,
2130124.48405978,6592850.96130124,24070,42701,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,910,607,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Pużaka 6",19.1352338110811,50.8389263328534,165773,,
2129641.67792817,6594040.29798199,24071,42738,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,341,227,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Sosabowskiego 15",19.1308966898082,50.8456728152776,165774,,
2130412.02526844,6593691.54953815,24072,42739,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,989,659,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Sosabowskiego 7",19.1378168377066,50.8436946495789,165775,,
2129553.75489918,6594083.10479094,24073,42783,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,341,227,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Sosabowskiego 17",19.1301068638005,50.8459156176387,165776,,
2130437.96237203,6593506.31925306,24074,42891,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,1143,762,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Sosabowskiego 3",19.1380498346724,50.8426439550262,165777,,
2130423.83769265,6593323.11703413,24075,42957,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,1136,757,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Sosabowskiego 1",19.1379229505187,50.8416047411396,165778,,
2127943.02956657,6591927.68761822,24076,55629,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,2004,1336,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"aleja Armii Krajowej 53, 42-215, Częstochowa, Śląskie, POL",19.1156374719525,50.8336884135225,165779,,
2127891.82811854,6591713.67174778,24077,56157,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,476,317,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"aleja Armii Krajowej 51, 42-215, Częstochowa, Woj. Śląskie, POL",19.1151775215191,50.8324741740435,165780,,
2127504.11927941,6590892.39679107,24078,56280,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,323,215,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Władysława Broniewskiego 20, 42-218, Częstochowa, Śląskie, POL",19.1116946737594,50.8278142989453,165781,,
2127798.17984699,6591622.3828479,24079,56319,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,476,317,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"PCK 8, Częstochowa, Woj. Śląskie, POL",19.1143362647825,50.8319562281413,165782,,
2127430.62164945,6590916.55467143,24080,56403,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,323,215,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Władysława Broniewskiego 24, 42-218, Częstochowa, Śląskie, POL",19.111034433316,50.8279513762516,165783,,
2127884.72927671,6591574.29202366,24081,56500,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,476,317,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"PCK 2A, Częstochowa, Woj. Śląskie, POL",19.115113751538,50.831683372883,165784,,
2127483.24509488,6590965.18982149,24082,56592,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,323,215,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Władysława Broniewskiego 22, 42-218, Częstochowa, Śląskie, POL",19.1115071577693,50.8282273419311,165785,,
2127857.80378851,6591485.6051135,24083,56644,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,476,317,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"PCK 2, Częstochowa, Woj. Śląskie, POL",19.1148718757622,50.8311801814463,165786,,
